,track_id,race_date,race_number,program_number,trakus_index,latitude,longitude,distance_id,course_type,track_condition,run_up_distance,race_type,purse,post_time,weight_carried,jockey,odds,position_at_finish,horse_pk,win,rid,horse_id,horse_name,timestamp,run_id,distance_km,speed_kmh,pctComplete,Stage
297759,AQU,2019-01-19,5,3,90,40.6722937914897,-73.8278971612202,700,D,FT ,40,STK,100000.0,229,124,J. D. Acosta,800,5,AQU_2019-01-19_5_3,0,AQU_2019-01-19_5,513,Colonel Sharp,2019-01-19 14:29:22.500,AQU_2019-01-19_5_513,0.005278194730841322,76.00600412411504,0.27,2
4310050,BEL,2019-05-30,5,1,238,40.7171159006074,-73.7265419270608,850,I,YL ,90,CLM,65000.0,511,118,Manuel Franco,970,4,BEL_2019-05-30_5_1,0,BEL_2019-05-30_5,1487,False Info,2019-05-30 17:11:59.500,BEL_2019-05-30_5_1487,0.004663499447748788,67.15439204758255,0.59,3
1343313,BEL,2019-05-10,6,12,181,40.7150830712879,-73.7268505606946,600,I,GD ,144,MCL,41000.0,413,117,Benjamin Hernandez,3475,6,BEL_2019-05-10_6_12,0,BEL_2019-05-10_6,1402,Seattle Frost,2019-05-10 16:13:45.250,BEL_2019-05-10_6_1402,0.004458901774304415,64.20818554998358,0.59,3
2495992,SAR,2019-07-21,6,4,58,43.071143765036,-73.7720135724288,800,I,FM ,74,CLM,48000.0,322,120,Jose L. Ortiz,590,4,SAR_2019-07-21_6_4,0,SAR_2019-07-21_6,3368,Galadriel's Light,2019-07-21 15:22:14.500,SAR_2019-07-21_6_3368,0.0046628755274579796,67.1454075953949,0.15,1
3097477,AQU,2019-12-31,8,11,266,40.6716964114756,-73.8318486271499,600,D,SY ,45,MCL,33000.0,405,122,Manuel Franco,90,2,AQU_2019-12-31_8_11,0,AQU_2019-12-31_8,1523,Hudson Overpass,2019-12-31 16:06:06.500,AQU_2019-12-31_8_1523,0.004046318711065444,58.26698943934239,0.88,4
2989379,AQU,2019-02-10,3,7,271,40.6750836569751,-73.8301836824909,800,D,FT ,54,MCL,35000.0,157,122,Dalton Brown,6175,5,AQU_2019-02-10_3_7,0,AQU_2019-02-10_3,544,American Wish,2019-02-10 13:58:07.750,AQU_2019-02-10_3_544,0.004335178522992433,62.42657073109103,0.69,3
1133728,AQU,2019-01-20,7,2,131,40.669943918428,-73.8290209229826,900,D,SY ,101,STK,100000.0,339,119,Junior Alvarado,690,3,AQU_2019-01-20_7_2,0,AQU_2019-01-20_7,2,Crimson Frost,2019-01-20 15:39:32.750,AQU_2019-01-20_7_2,0.004728077381247749,68.0843142899676,0.26,2
4693123,AQU,2019-12-05,6,1,97,40.674206746353,-73.8271088124162,600,D,GD ,36,MSW,62000.0,245,119,Jorge A. Vargas Jr.,1680,7,AQU_2019-12-05_6_1,0,AQU_2019-12-05_6,2592,Montauk Memories,2019-12-05 14:45:24.250,AQU_2019-12-05_6_2592,0.005124004073544199,73.78565865903647,0.33,2
4304313,BEL,2019-04-28,7,5,275,40.7135749512949,-73.7237180364958,700,D,FT ,41,MSW,80000.0,446,118,John R. Velazquez,420,2,BEL_2019-04-28_7_5,0,BEL_2019-04-28_7,2895,Presto,2019-04-28 16:47:08.750,BEL_2019-04-28_7_2895,0.004234145395671541,60.97169369767018,0.76,4
3897189,BEL,2019-07-05,6,6,89,40.7132604025187,-73.7188356477655,1000,I,FM ,38,MSW,90000.0,412,118,Javier Castellano,1930,8,BEL_2019-07-05_6_6,0,BEL_2019-07-05_6,1296,Amarone,2019-07-05 16:12:22.250,BEL_2019-07-05_6_1296,0.0042829843507335395,61.674974650562966,0.19,1
3683421,AQU,2019-12-30,6,1,174,40.6755403394755,-73.8293117924226,650,D,SY ,52,AOC,75000.0,259,120,Junior Alvarado,680,3,AQU_2019-12-30_6_1,0,AQU_2019-12-30_6,2411,Honey I'm Good,2019-12-30 14:59:43.500,AQU_2019-12-30_6_2411,0.004815260983752192,69.33975816603156,0.55,3
765816,BEL,2019-06-12,8,10,184,40.7158100621728,-73.7276840536896,700,T,FM ,126,AOC,70000.0,518,121,Javier Castellano,860,3,BEL_2019-06-12_8_10,0,BEL_2019-06-12_8,2070,First Appeal,2019-06-12 17:18:46.000,BEL_2019-06-12_8_2070,0.0051300637658135305,73.87291822771483,0.57,3
22514,AQU,2019-11-17,3,2,242,40.6755763615846,-73.8291327111601,800,D,FT ,54,CLM,36000.0,102,122,Dylan Davis,570,5,AQU_2019-11-17_3_2,0,AQU_2019-11-17_3,530,Peter's Project,2019-11-17 13:03:00.500,AQU_2019-11-17_3_530,0.004351913580302855,62.667555556361116,0.61,3
1236516,AQU,2019-11-10,5,4,4,40.6696377146711,-73.8295600920904,600,O,FM ,58,ALW,66000.0,156,122,Joel Rosario,420,7,AQU_2019-11-10_5_4,0,AQU_2019-11-10_5,1947,Elenzee,2019-11-10 13:56:01.000,AQU_2019-11-10_5_1947,0.0012659432221999826,18.22958239967975,0.01,1
3453989,SAR,2019-07-18,8,9,279,43.0734360894832,-73.7650901226229,850,T,GD ,126,AOC,92000.0,515,118,Dylan Davis,1280,2,SAR_2019-07-18_8_9,0,SAR_2019-07-18_8,3818,Swamp Rat,2019-07-18 17:16:09.750,SAR_2019-07-18_8_3818,0.004911175146845883,70.72092211458072,0.67,3
4593707,SAR,2019-07-14,1,7,198,43.0709761704517,-73.7677290849594,850,I,FM ,28,MSW,90000.0,103,119,Luis Saez,460,6,SAR_2019-07-14_1_7,0,SAR_2019-07-14_1,2673,Miss Marissa,2019-07-14 13:03:49.500,SAR_2019-07-14_1_2673,0.004490875262097876,64.6686037742094,0.49,2
2158494,BEL,2019-09-21,11,5,57,40.7158920062869,-73.7191876670232,800,T,FM ,142,ALW,66000.0,625,122,Dylan Davis,2900,11,BEL_2019-09-21_11_5,0,BEL_2019-09-21_11,137,Mrs. Orb,2019-09-21 18:25:14.250,BEL_2019-09-21_11_137,0.005102451620114117,73.47530332964328,0.15,1
1557703,AQU,2019-01-05,8,8,70,40.6712512019584,-73.8283430556133,700,D,SY ,45,STK,100000.0,358,120,David Cohen,600,8,AQU_2019-01-05_8_8,0,AQU_2019-01-05_8,168,Byself,2019-01-05 15:58:17.500,AQU_2019-01-05_8_168,0.005329978688835014,76.7516931192242,0.19,1
2459483,SAR,2019-07-11,6,9,256,43.071702558083,-73.7716789802925,550,T,GD ,85,ALW,80000.0,403,120,Joel Rosario,385,8,SAR_2019-07-11_6_9,0,SAR_2019-07-11_6,1177,Pipes,2019-07-11 16:04:04.000,SAR_2019-07-11_6_1177,0.003584083919601905,51.610808442267434,0.99,4
4116445,SAR,2019-07-18,7,1,36,43.0706106287861,-73.7672846325873,550,D,FT ,45,MCL,48000.0,439,119,Eric Cancel,1340,7,SAR_2019-07-18_7_1,0,SAR_2019-07-18_7,1207,Big Wonder,2019-07-18 16:39:09.000,SAR_2019-07-18_7_1207,0.005190411290000964,74.74192257601388,0.13,1
1146009,AQU,2019-11-11,4,2,138,40.6755606715661,-73.8284547991396,600,D,FT ,38,CLM,46000.0,124,124,Jose Lezcano,325,5,AQU_2019-11-11_4_2,0,AQU_2019-11-11_4,593,Letmetakethiscall,2019-11-11 13:24:34.500,AQU_2019-11-11_4_593,0.004663898741934669,67.16014188385923,0.46,2
2740328,AQU,2019-04-06,1,1,224,40.6730381549533,-73.8312258801183,600,D,FT ,45,MSW,70000.0,100,118,Jose L. Ortiz,85,2,AQU_2019-04-06_1_1,0,AQU_2019-04-06_1,1300,Vehement,2019-04-06 13:00:56.000,AQU_2019-04-06_1_1300,0.004421260114993068,63.66614565590017,0.77,4
1327087,AQU,2019-11-03,8,4,369,40.6724166322846,-73.8285937665575,1200,T,GD ,123,STK,125000.0,321,124,Javier Castellano,180,4,AQU_2019-11-03_8_4,0,AQU_2019-11-03_8,1719,Fools Gold,2019-11-03 15:22:32.250,AQU_2019-11-03_8_1719,0.004832269643463693,69.58468286587718,0.61,3
1486865,BEL,2019-10-02,8,3,18,40.7159956625825,-73.7194352122331,700,T,FM ,72,STR,55000.0,512,121,Rajiv Maragh,900,7,BEL_2019-10-02_8_3,0,BEL_2019-10-02_8,2334,Take Charge Tina,2019-10-02 17:12:04.500,BEL_2019-10-02_8_2334,0.004557997751018107,65.63516761466074,0.05,1
4273905,BEL,2019-06-08,11,1,307,40.7174835623309,-73.7242482358853,1200,D,FT ,78,STK,1500000.0,638,126,Jose Lezcano,2160,3,BEL_2019-06-08_11_1,0,BEL_2019-06-08_11,910,Joevia,2019-06-08 18:39:16.750,BEL_2019-06-08_11_910,0.0047141146216937374,67.88325055238982,0.56,3
2866086,BEL,2019-06-14,3,5,38,40.7160534797529,-73.7187348064439,800,D,FT ,46,MCL,35000.0,234,112,Joey R. Martinez,1870,3,BEL_2019-06-14_3_5,0,BEL_2019-06-14_3,2011,Ninja Dust,2019-06-14 14:34:09.500,BEL_2019-06-14_3_2011,0.004709737142117224,67.82021484648801,0.1,1
3819857,BEL,2019-06-26,7,9,235,40.7136807168345,-73.7230989436578,600,T,FM ,72,ALW,66000.0,454,120,Joel Rosario,105,1,BEL_2019-06-26_7_9,1,BEL_2019-06-26_7,2627,Sadie Lady,2019-06-26 16:54:58.750,BEL_2019-06-26_7_2627,0.004701108643144162,67.69596446127593,0.85,4
3987341,BEL,2019-10-03,6,1,333,40.7130008897347,-73.7216555093203,700,D,SY ,50,ALW,66000.0,406,120,Rajiv Maragh,95,2,BEL_2019-10-03_6_1,0,BEL_2019-10-03_6,267,Flush,2019-10-03 16:07:23.250,BEL_2019-10-03_6_267,0.0031021326772854517,44.670710552910506,0.93,4
4641969,SAR,2019-08-29,9,8,86,43.0702427679296,-73.772362497665,850,T,FM ,90,STK,100000.0,519,122,Jose L. Ortiz,260,2,SAR_2019-08-29_9_8,0,SAR_2019-08-29_9,2904,Sweet Melania,2019-08-29 17:19:21.500,SAR_2019-08-29_9_2904,0.004678773002108892,67.37433123036804,0.21,1
46062,SAR,2019-08-09,7,5,240,43.0733844165277,-73.7679581981776,700,D,FT ,32,CLM,52000.0,425,126,Ricardo Santana Jr.,900,1,SAR_2019-08-09_7_5,1,SAR_2019-08-09_7,4123,Bolita Boyz,2019-08-09 16:26:00.000,SAR_2019-08-09_7_4123,0.004750758622829182,68.41092416874022,0.7,3
3653377,BEL,2019-05-27,6,10,122,40.7169640225118,-73.7268398899462,600,I,FM ,90,MCL,41000.0,412,118,Manuel Franco,400,4,BEL_2019-05-27_6_10,0,BEL_2019-05-27_6,1372,Tarallucci,2019-05-27 16:12:30.500,BEL_2019-05-27_6_1372,0.005113911877864309,73.64033104124604,0.43,2
415312,AQU,2019-03-22,1,4,199,40.6749480150563,-73.8302976981104,650,D,SY ,36,CLM,36000.0,130,121,Manuel Franco,70,1,AQU_2019-03-22_1_4,1,AQU_2019-03-22_1,523,Malibu Action,2019-03-22 13:30:49.750,AQU_2019-03-22_1_523,0.0044854666846888104,64.59072025951887,0.61,3
1240389,AQU,2019-01-19,2,3,357,40.6735827569858,-73.8310035733041,900,D,FT ,99,CLM,28000.0,101,124,Eric Cancel,400,1,AQU_2019-01-19_2_3,1,AQU_2019-01-19_2,498,Incubator,2019-01-19 13:02:29.250,AQU_2019-01-19_2_498,0.004505455486894714,64.87855901128388,0.8,4
1823583,AQU,2019-11-17,5,5,122,40.6748359044949,-73.8276113199127,600,O,FM ,45,ALW,75000.0,159,119,Benjamin Hernandez,2160,6,AQU_2019-11-17_5_5,0,AQU_2019-11-17_5,1354,American Rule,2019-11-17 13:59:30.500,AQU_2019-11-17_5_1354,0.004877484025347618,70.2357699650057,0.44,2
340087,AQU,2019-02-22,6,4,326,40.6728691120475,-73.8313456042091,800,D,GD ,54,CLM,40000.0,333,119,Harry Hernandez,460,2,AQU_2019-02-22_6_4,0,AQU_2019-02-22_6,295,Ro Bear,2019-02-22 15:34:21.500,AQU_2019-02-22_6_295,0.004447342550058266,64.04173272083904,0.83,4
2532300,BEL,2019-06-27,8,5,120,40.7174207181926,-73.7239977953229,800,D,FT ,52,AOC,82000.0,646,122,Jose Lezcano,300,2,BEL_2019-06-27_8_5,0,BEL_2019-06-27_8,801,Not That Brady,2019-06-27 18:46:30.000,BEL_2019-06-27_8_801,0.005083486014043441,73.20219860222555,0.32,2
4204510,AQU,2019-01-13,7,5,109,40.6739750660922,-73.827123639236,650,D,FT ,45,STK,100000.0,400,120,Ruben Silvera,4450,4,AQU_2019-01-13_7_5,0,AQU_2019-01-13_7,427,Show Prince,2019-01-13 16:00:27.250,AQU_2019-01-13_7_427,0.0051893681188111915,74.72690091088116,0.33,2
3707217,AQU,2019-11-03,2,1,192,40.67326195722,-73.8281924908123,800,T,GD ,76,ALW,66000.0,1229,118,Jose Lezcano,130,1,AQU_2019-11-03_2_1,1,AQU_2019-11-03_2,1683,Worth a Shot,2019-11-03 12:29:48.000,AQU_2019-11-03_2_1683,0.004977175056702789,71.67132081652015,0.5,2
2458794,AQU,2019-04-11,5,6,213,40.6754858334111,-73.82812247706,800,D,FT ,54,AOC,66000.0,339,122,Jose Lezcano,135,6,AQU_2019-04-11_5_6,0,AQU_2019-04-11_5,1177,Pipes,2019-04-11 15:39:53.250,AQU_2019-04-11_5_1177,0.00479772765064761,69.08727816932559,0.55,3
2328407,AQU,2019-11-09,4,1A,235,40.6735835890245,-73.831021117839,650,D,FT ,72,CLM,28000.0,125,120,Hector Rafael Diaz Jr.,170,2,AQU_2019-11-09_4_1A,0,AQU_2019-11-09_4,1861,Elios Milos,2019-11-09 13:25:58.750,AQU_2019-11-09_4_1861,0.004419710129771117,63.643825868704084,0.73,3
2467176,SAR,2019-08-21,10,16,171,43.0735515746457,-73.7675985682899,550,D,SY ,54,CLM,52000.0,618,122,Irad Ortiz Jr.,940,1,SAR_2019-08-21_10_16,1,SAR_2019-08-21_10,1507,Queen Kahen,2019-08-21 18:18:42.750,SAR_2019-08-21_10_1507,0.004894706434742276,70.48377266028876,0.64,3
2731686,AQU,2019-11-01,5,7,119,40.6716883013595,-73.8281408645555,800,D,GD ,54,AOC,70000.0,205,120,Luis Saez,490,6,AQU_2019-11-01_5_7,0,AQU_2019-11-01_5,650,Maiden Beauty,2019-11-01 14:05:29.750,AQU_2019-11-01_5_650,0.005104381229098503,73.50308969901845,0.31,2
1088691,BEL,2019-07-06,10,3,468,40.7128806709306,-73.7212886297,1000,D,FT ,72,STK,700000.0,620,121,Joel Rosario,800,8,BEL_2019-07-06_10_3,0,BEL_2019-07-06_10,2974,Rocketry,2019-07-06 18:21:57.000,BEL_2019-07-06_10_2974,0.0032989437993523676,47.504790710674094,1.0,4
3234502,BEL,2019-05-11,11,2,15,40.7164435718547,-73.7210928315955,600,T,FM ,164,MSW,62000.0,657,118,Rajiv Maragh,2230,6,BEL_2019-05-11_11_2,0,BEL_2019-05-11_11,147,Top of the Mint,2019-05-11 18:57:03.750,BEL_2019-05-11_11_147,0.0034774853873170875,50.07578957736606,0.04,1
1627019,AQU,2019-02-18,2,4,441,40.6710700107555,-73.8321525203659,900,D,FT ,96,CLM,28000.0,121,117,Reylu Gutierrez,235,5,AQU_2019-02-18_2_4,0,AQU_2019-02-18_2,499,Call Me,2019-02-18 13:22:50.250,AQU_2019-02-18_2_499,0.003372357065315078,48.56194174053712,0.88,4
196822,AQU,2019-03-30,8,7,266,40.674867399252,-73.8304039286893,800,D,FT ,54,SST,60000.0,521,118,Dylan Davis,1450,4,AQU_2019-03-30_8_7,0,AQU_2019-03-30_8,524,Daddy D T,2019-03-30 17:22:06.500,AQU_2019-03-30_8_524,0.004465746075768116,64.30674349106087,0.63,3
3231191,SAR,2019-07-17,4,1A,332,43.0718407140218,-73.771945803171,700,D,SY ,30,CLM,65000.0,251,118,Irad Ortiz Jr.,395,5,SAR_2019-07-17_4_1A,0,SAR_2019-07-17_4,3025,Jemography,2019-07-17 14:52:23.000,SAR_2019-07-17_4_3025,0.0035823186390294753,51.58538840202444,1.0,4
2092282,SAR,2019-08-24,10,2,386,43.071553684895,-73.7663384096442,1200,I,FM ,162,STK,850000.0,451,118,Dylan Davis,7725,8,SAR_2019-08-24_10_2,0,SAR_2019-08-24_10,742,Tiz Morning,2019-08-24 16:52:36.500,SAR_2019-08-24_10_742,0.0047424798326579296,68.29170959027418,0.69,3
4744047,AQU,2019-11-10,1,4,174,40.6747359802255,-73.8300681961666,600,O,FM ,58,MSW,70000.0,1201,119,Javier Castellano,295,5,AQU_2019-11-10_1_4,0,AQU_2019-11-10_1,1924,U S Army Corps,2019-11-10 12:01:43.500,AQU_2019-11-10_1_1924,0.005079085820481825,73.13883581493829,0.6,3
1502252,BEL,2019-05-16,4,3,162,40.7148258632056,-73.7273915275396,600,D,FT ,56,AOC,70000.0,438,121,Manuel Franco,450,6,BEL_2019-05-16_4_3,0,BEL_2019-05-16_4,1772,Saratoga Treasure,2019-05-16 16:38:40.500,BEL_2019-05-16_4_1772,0.004685641892080954,67.47324324596573,0.55,3
2583370,AQU,2019-01-06,5,2,352,40.6724620196942,-73.8315809272995,800,D,MY ,54,MCL,35000.0,257,120,Andre Shivnarine Worrie,2050,4,AQU_2019-01-06_5_2,0,AQU_2019-01-06_5,199,Dash for Dollars,2019-01-06 14:58:28.000,AQU_2019-01-06_5_199,0.004326166937658228,62.296803902278484,0.81,4
3852389,AQU,2019-02-15,3,4,176,40.6737053401934,-73.8272466721617,800,D,FT ,54,CLM,50000.0,154,116,Reylu Gutierrez,345,3,AQU_2019-02-15_3_4,0,AQU_2019-02-15_3,827,Saratoga Style,2019-02-15 13:54:44.000,AQU_2019-02-15_3_827,0.004791700629636367,69.00048906676368,0.45,2
3460877,AQU,2019-04-05,1,6,368,40.671632469877,-73.8319363333993,800,D,FT ,54,SOC,60000.0,130,120,Manuel Franco,1200,4,AQU_2019-04-05_1_6,0,AQU_2019-04-05_1,1119,Major Flirt,2019-04-05 13:31:32.000,AQU_2019-04-05_1_1119,0.0038211878051401123,55.02510439401762,0.94,4
2235256,BEL,2019-04-27,9,2,161,40.7170448601225,-73.7270581172254,700,T,YL ,126,STK,125000.0,551,118,Junior Alvarado,930,6,BEL_2019-04-27_9_2,0,BEL_2019-04-27_9,2882,Fixed Point,2019-04-27 17:51:40.250,BEL_2019-04-27_9_2882,0.004873692074922972,70.1811658788908,0.46,2
4377314,AQU,2019-11-08,3,8,208,40.6744684776429,-73.8305668991323,650,D,FT ,44,MCL,35000.0,117,119,Hector Rafael Diaz Jr.,840,2,AQU_2019-11-08_3_8,0,AQU_2019-11-08_3,1799,La Negrita,2019-11-08 13:17:52.000,AQU_2019-11-08_3_1799,0.004554820739694739,65.58941865160423,0.62,3
2923110,SAR,2019-08-22,7,4,142,43.0721171455015,-73.7644384963948,700,D,FT ,32,MSW,78000.0,408,119,Rajiv Maragh,780,5,SAR_2019-08-22_7_4,0,SAR_2019-08-22_7,1370,J J Jen,2019-08-22 16:08:35.500,SAR_2019-08-22_7_1370,0.004959060074951162,71.41046507929673,0.41,2
2479676,AQU,2019-12-30,3,5,32,40.6677085066187,-73.8299538153593,800,D,SY ,54,MSW,68000.0,129,121,Manuel Franco,155,1,AQU_2019-12-30_3_5,1,AQU_2019-12-30_3,2849,High Amplitude,2019-12-30 13:29:08.000,AQU_2019-12-30_3_2849,0.004825800556463983,69.49152801308136,0.07,1
3973886,BEL,2019-04-26,2,4,226,40.7137155131723,-73.724258754238,600,D,SY ,63,CLM,60000.0,223,122,Junior Alvarado,890,1,BEL_2019-04-26_2_4,1,BEL_2019-04-26_2,827,Saratoga Style,2019-04-26 14:23:56.500,BEL_2019-04-26_2_827,0.004454080067999336,64.13875297919044,0.77,4
4297707,BEL,2019-09-28,9,7,306,40.7143124145387,-73.7258574357964,850,T,FM ,166,STK,200000.0,516,120,Irad Ortiz Jr.,250,1,BEL_2019-09-28_9_7,1,BEL_2019-09-28_9,3833,Structor,2019-09-28 17:17:16.500,BEL_2019-09-28_9_3833,0.005115507623215956,73.66330977430977,0.77,4
4010513,BEL,2019-05-11,2,4,18,40.7158530273093,-73.7179501057752,800,D,FT ,52,MSW,80000.0,202,118,Rosario Montanez,1550,3,BEL_2019-05-11_2_4,0,BEL_2019-05-11_2,2994,Muchacho,2019-05-11 14:02:04.500,BEL_2019-05-11_2_2994,0.004659582903883974,67.09799381592923,0.04,1
3052836,SAR,2019-07-14,10,11,181,43.073532895252,-73.7647957659158,700,D,FT ,27,MCL,40000.0,628,119,Luis Saez,410,4,SAR_2019-07-14_10_11,0,SAR_2019-07-14_10,4091,Star of the West,2019-07-14 18:28:45.250,SAR_2019-07-14_10_4091,0.004559977938197363,65.66368231004203,0.52,3
2110693,AQU,2019-02-10,1,1,215,40.6752728900762,-73.8299457623869,700,D,FT ,45,MCL,30000.0,1250,123,Samuel Jimenez,7700,5,AQU_2019-02-10_1_1,0,AQU_2019-02-10_1,605,Sweet Breeze,2019-02-10 12:50:53.750,AQU_2019-02-10_1_605,0.004180250786139672,60.19561132041128,0.62,3
660941,BEL,2019-09-25,7,3,116,40.7166564137109,-73.7277659957066,600,D,FT ,58,AOC,70000.0,411,121,Luis Saez,590,4,BEL_2019-09-25_7_3,0,BEL_2019-09-25_7,347,Manifest Destiny,2019-09-25 16:11:29.000,BEL_2019-09-25_7_347,0.005039230334386055,72.5649168151592,0.41,2
2891035,SAR,2019-07-11,9,4,36,43.0704664937629,-73.768283469177,550,T,YL ,85,STK,100000.0,548,122,Joel Rosario,140,1,SAR_2019-07-11_9_4,1,SAR_2019-07-11_9,4019,Listing,2019-07-11 17:48:09.000,SAR_2019-07-11_9_4019,0.005179630032108468,74.58667246236193,0.13,1
2631873,AQU,2019-02-18,7,1,45,40.6716896805199,-73.8281396346761,600,D,FT ,54,AOC,64000.0,356,120,Eric Cancel,440,4,AQU_2019-02-18_7_1,0,AQU_2019-02-18_7,447,Trance,2019-02-18 15:56:11.250,AQU_2019-02-18_7_447,0.005160552891994915,74.31196164472678,0.15,1
1827021,AQU,2019-12-20,6,3,59,40.6689674256281,-73.8294289026506,800,D,FT ,54,CLM,40000.0,259,125,Reylu Gutierrez,710,5,AQU_2019-12-20_6_3,0,AQU_2019-12-20_6,1287,Variant Perception,2019-12-20 14:59:14.750,AQU_2019-12-20_6_1287,0.004985368256804146,71.78930289797971,0.13,1
4241104,AQU,2019-04-06,1,6,22,40.6709180677583,-73.8284566366617,600,D,FT ,45,MSW,70000.0,100,118,Junior Alvarado,300,1,AQU_2019-04-06_1_6,1,AQU_2019-04-06_1,1299,Mo Gotcha,2019-04-06 13:00:05.500,AQU_2019-04-06_1_1299,0.004782557056621442,68.86882161534876,0.07,1
3180534,BEL,2019-09-07,7,7,71,40.7166329325509,-73.722132416919,700,T,GD ,80,ALW,77000.0,412,120,Javier Castellano,1260,7,BEL_2019-09-07_7_7,0,BEL_2019-09-07_7,68,Tikhvin Flew,2019-09-07 16:12:17.750,BEL_2019-09-07_7_68,0.005288001528223757,76.1472220064221,0.21,1
4367496,BEL,2019-09-14,7,5,47,40.7156217615852,-73.7184359443961,800,T,FM ,108,MSW,75000.0,412,119,Rajiv Maragh,1580,9,BEL_2019-09-14_7_5,0,BEL_2019-09-14_7,3695,Scape,2019-09-14 16:12:11.750,BEL_2019-09-14_7_3695,0.0050531170774520415,72.76488591530939,0.12,1
1226159,AQU,2019-11-10,2,2,243,40.6739478241388,-73.8279248237932,850,T,FM ,88,CLM,38000.0,1228,118,Declan Carroll,1390,8,AQU_2019-11-10_2_2,0,AQU_2019-11-10_2,1934,Star Swept,2019-11-10 12:29:00.750,AQU_2019-11-10_2_1934,0.004885653157449105,70.35340546726711,0.6,3
3979708,AQU,2019-11-09,3,8,71,40.670037071399,-73.8318347350384,850,O,FM ,35,CLM,38000.0,1255,120,Eric Cancel,2370,9,AQU_2019-11-09_3_8,0,AQU_2019-11-09_3,916,Spectator Sport,2019-11-09 12:55:17.750,AQU_2019-11-09_3_916,0.004873953532013717,70.18493086099753,0.17,1
2219977,BEL,2019-05-27,7,5,40,40.7160971597248,-73.718908243191,800,D,FT ,52,STK,200000.0,446,118,Luis Saez,2400,5,BEL_2019-05-27_7_5,0,BEL_2019-05-27_7,3176,Indy's Lady,2019-05-27 16:46:10.000,BEL_2019-05-27_7_3176,0.004989651515458658,71.85098182260467,0.1,1
4486754,BEL,2019-09-15,8,6,19,40.7171019811837,-73.7225198268264,600,D,FT ,63,MSW,62000.0,450,119,Luis Saez,1060,7,BEL_2019-09-15_8_6,0,BEL_2019-09-15_8,1634,Ariesberg,2019-09-15 16:50:04.750,BEL_2019-09-15_8_1634,0.004871343593820354,70.1473477510131,0.06,1
3296433,AQU,2019-12-06,10,6,294,40.671458067293,-73.8319956907786,600,D,FT ,48,MCL,33000.0,417,122,Keivan Serrano,10900,9,AQU_2019-12-06_10_6,0,AQU_2019-12-06_10,2633,Aris Gal Suz,2019-12-06 16:18:13.500,AQU_2019-12-06_10_2633,0.0036152824147787986,52.0600667728147,0.95,4
3217042,AQU,2019-04-11,1,6,67,40.6693004896858,-73.8292012731594,800,D,FT ,54,MCL,30000.0,130,115,Kevin Carmona,8175,7,AQU_2019-04-11_1_6,0,AQU_2019-04-11_1,709,Deputy Zapper,2019-04-11 13:30:16.750,AQU_2019-04-11_1_709,0.005026040498703996,72.37498318133754,0.17,1
1055161,SAR,2019-08-07,9,6,56,43.071184148008,-73.7726467002805,900,D,FT ,78,STK,101200.0,507,118,Jose Lezcano,2370,7,SAR_2019-08-07_9_6,0,SAR_2019-08-07_9,986,Twisted Tom,2019-08-07 17:07:14.000,SAR_2019-08-07_9_986,0.004929709317713275,70.98781417507116,0.12,1
3180574,BEL,2019-09-07,7,7,27,40.7160322455286,-73.7195693575762,700,T,GD ,80,ALW,77000.0,412,120,Javier Castellano,1260,7,BEL_2019-09-07_7_7,0,BEL_2019-09-07_7,68,Tikhvin Flew,2019-09-07 16:12:06.750,BEL_2019-09-07_7_68,0.004980375247241979,71.7174035602845,0.08,1
4793863,BEL,2019-10-20,8,3,178,40.7151881087851,-73.7277408994142,650,D,FT ,45,MSW,75000.0,413,119,John R. Velazquez,720,5,BEL_2019-10-20_8_3,0,BEL_2019-10-20_8,1872,Fashion Rules,2019-10-20 16:13:44.500,BEL_2019-10-20_8_1872,0.0047090333800702145,67.81008067301109,0.57,3
1054260,BEL,2019-06-30,7,5,99,40.7166807921639,-73.7211338397507,850,D,FT ,45,STK,100000.0,445,118,Javier Castellano,790,4,BEL_2019-06-30_7_5,0,BEL_2019-06-30_7,986,Twisted Tom,2019-06-30 16:45:24.750,BEL_2019-06-30_7_986,0.004920763682561132,70.8589970288803,0.25,2
397150,BEL,2019-06-07,6,11,342,40.7134119720748,-73.7221408755641,800,T,FM ,74,AOC,97000.0,340,117,Irad Ortiz Jr.,540,6,BEL_2019-06-07_6_11,0,BEL_2019-06-07_6,3274,Zapperini,2019-06-07 15:41:25.500,BEL_2019-06-07_6_3274,0.004613335416807404,66.43203000202662,0.94,4
4382208,AQU,2019-11-22,4,8,96,40.6693972284957,-73.8304984512795,850,O,GD ,45,MSW,70000.0,219,114,Declan Carroll,870,7,AQU_2019-11-22_4_8,0,AQU_2019-11-22_4,2368,Love of My Heart,2019-11-22 14:19:24.000,AQU_2019-11-22_4_2368,0.004780697917065593,68.84205000574454,0.23,1
337228,BEL,2019-10-19,9,7,40,40.7136753866557,-73.7180525485463,850,I,FM ,76,STK,200000.0,448,123,Junior Alvarado,700,4,BEL_2019-10-19_9_7,0,BEL_2019-10-19_9,3172,Munchkin Money,2019-10-19 16:48:10.000,BEL_2019-10-19_9_3172,0.004843249612906943,69.74279442585998,0.1,1
